date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:19	61365/61365	---MCZ	200	added ('OK')	text/html	etag:W/%2260fbf350-efb5%22	https://htmldemo.net/fultala/fultala/index.html	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/index.html	(from )
11:37:20	405/405	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2006:07:20%20GMT	https://htmldemo.net/robots.txt		(from )
11:37:20	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2260fbf396-47e%22	https://htmldemo.net/fultala/fultala/assets/images/favicon.ico	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/images/favicon.ico	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:21	155798/155798	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf403-26096%22	https://htmldemo.net/fultala/fultala/assets/css/vendor/bootstrap.min.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/vendor/bootstrap.min.css	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:21	51299/51299	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf404-c863%22	https://htmldemo.net/fultala/fultala/assets/css/vendor/ionicons.min.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/vendor/ionicons.min.css	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:21	1556/1556	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf3fe-614%22	https://htmldemo.net/fultala/fultala/assets/css/plugins/slick.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/plugins/slick.css	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:21	33583/33583	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf3fa-832f%22	https://htmldemo.net/fultala/fultala/assets/css/plugins/jqueryui.min.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/plugins/jqueryui.min.css	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:22	224149/224149	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf3f9-36b95%22	https://htmldemo.net/fultala/fultala/assets/css/plugins/animation.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/plugins/animation.css	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:22	3052/3052	---MC-	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2006:07:22%20GMT	https://htmldemo.net/fultala/fultala/assets/images/logo/logo.png	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/images/logo/logo.png	(from https://htmldemo.net/fultala/fultala/index.html)
11:37:22	290355/290355	---MCZ	200	added ('OK')	text/css	etag:W/%2260fbf381-46e33%22	https://htmldemo.net/fultala/fultala/assets/css/style.css	C:/My%20Web%20Sites/fultala/htmldemo.net/fultala/fultala/assets/css/style.css	(from https://htmldemo.net/fultala/fultala/index.html)
